id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,status_type_alt_detail,game_json,game_json_url,game_date_time,game_date,PBP,team_box,player_box
401856958,s:40~l:59~e:401856958~c:401856958,2026-06-03T02:00Z,0,True,False,False,False,False,2026-06-03T02:00Z,,[],event,WNBA Commissioner's Cup,away,WNBA League Pass,1,STD,1841.0,crypto.com Arena,Los Angeles,CA,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Tue, June 2nd at 10:00 PM EDT",6/2 - 10:00 PM EDT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,552583,fdb927,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}]",17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,a7a8aa,000000,True,780.0,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-1', 'type': 'road'}]",401856958,2026,2,,False,,2026-06-03T02:00:00Z,2026-06-02,False,False,False
401856955,s:40~l:59~e:401856955~c:401856955,2026-06-02T23:30Z,0,True,False,False,False,False,2026-06-02T23:30Z,,[],event,WNBA Commissioner's Cup,away,WNBA League Pass,1,STD,6282.0,Gateway Center,College Park,GA,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Tue, June 2nd at 7:30 PM EDT",6/2 - 7:30 PM EDT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,e31837,5091cc,True,6282.0,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '5-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}]",18,s:40~l:59~t:18,Connecticut,Sun,CON,Connecticut Sun,Sun,f05023,0a2240,True,2160.0,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-5', 'type': 'road'}]",401856955,2026,2,,False,,2026-06-02T23:30:00Z,2026-06-02,False,False,False
401856956,s:40~l:59~e:401856956~c:401856956,2026-06-02T23:30Z,0,True,False,False,False,False,2026-06-02T23:30Z,,[],event,WNBA Commissioner's Cup,away,WNBA League Pass,1,STD,5946.0,CareFirst Arena,Washington,DC,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Tue, June 2nd at 7:30 PM EDT",6/2 - 7:30 PM EDT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,002b5c,True,5946.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/wsh.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-2', 'type': 'road'}]",19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,5091cd,ffd520,True,977.0,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}]",401856956,2026,2,,False,,2026-06-02T23:30:00Z,2026-06-02,False,False,False
401856954,s:40~l:59~e:401856954~c:401856954,2026-06-02T02:00Z,0,True,False,False,False,False,2026-06-02T02:00Z,Peacock/NBCSN,[],event,WNBA Commissioner's Cup,national,Peacock,1,STD,1949.0,Mortgage Matchup Center,Phoenix,AZ,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Mon, June 1st at 10:00 PM EDT",6/1 - 10:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3c286e,fa4b0a,True,1949.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/phx.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '2-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-4', 'type': 'road'}]",8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,266092,79bc43,True,2029.0,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '6-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-0', 'type': 'road'}]",401856954,2026,2,,False,,2026-06-02T02:00:00Z,2026-06-01,False,False,False
401856953,s:40~l:59~e:401856953~c:401856953,2026-06-02T00:00Z,0,True,False,False,False,False,2026-06-02T00:00Z,USA Net,[],event,WNBA Commissioner's Cup,national,USA Net,1,STD,3416.0,College Park Center,Arlington,TX,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Mon, June 1st at 8:00 PM EDT",6/1 - 8:00 PM EDT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,True,3416.0,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '5-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}]",14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}]",401856953,2026,2,,False,,2026-06-02T00:00:00Z,2026-06-01,False,False,False
401856952,s:40~l:59~e:401856952~c:401856952,2026-05-31T19:30Z,0,True,False,False,False,False,2026-05-31T19:30Z,NBC/Peacock,[],,,national,NBC,1,STD,6270.0,Chase Center,San Francisco,CA,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sun, May 31st at 3:30 PM EDT",5/31 - 3:30 PM EDT,4,129689,s:40~l:59~t:129689,Golden State,Valkyries,GS,Golden State Valkyries,Valkyries,b38fcf,000000,True,6270.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/gs.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '5-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}]",17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,a7a8aa,000000,True,780.0,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-1', 'type': 'road'}]",401856952,2026,2,,False,,2026-05-31T19:30:00Z,2026-05-31,False,False,False
401856951,s:40~l:59~e:401856951~c:401856951,2026-05-31T00:00Z,0,True,False,False,False,False,2026-05-31T00:00Z,CBS/Paramount+,[],,,national,CBS,1,STD,3423.0,Moda Center,Portland,OR,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, May 30th at 8:00 PM EDT",5/30 - 8:00 PM EDT,4,132052,s:40~l:59~t:132052,Portland,Fire,POR,Portland Fire,Fire,cee5eb,000000,True,3423.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/por.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '5-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}]",5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,002d62,e03a3e,True,2183.0,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}]",401856951,2026,2,,False,,2026-05-31T00:00:00Z,2026-05-30,False,False,False
401856950,s:40~l:59~e:401856950~c:401856950,2026-05-30T22:00Z,0,True,False,False,False,False,2026-05-30T22:00Z,,[],,,away,WNBA League Pass,1,STD,64.0,PeoplesBank Arena,Hartford,CT,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, May 30th at 6:00 PM EDT",5/30 - 6:00 PM EDT,4,18,s:40~l:59~t:18,Connecticut,Sun,CON,Connecticut Sun,Sun,f05023,0a2240,True,2160.0,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '1-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-5', 'type': 'road'}]",6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,552583,fdb927,True,1841.0,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}]",401856950,2026,2,,False,,2026-05-30T22:00:00Z,2026-05-30,False,False,False
401856949,s:40~l:59~e:401856949~c:401856949,2026-05-30T17:00Z,0,True,False,False,False,False,2026-05-30T17:00Z,,[],,,away,WNBA League Pass,1,STD,7546.0,Coca-Cola Coliseum,Toronto,ON,True,0,0.0,0,1,STATUS_SCHEDULED,pre,False,Scheduled,"Sat, May 30th at 1:00 PM EDT",5/30 - 1:00 PM EDT,4,131935,s:40~l:59~t:131935,Toronto,Tempo,TOR,Toronto Tempo,Tempo,33476D,7B1B38,True,7546.0,https://a.espncdn.com/i/teamlogos/wnba/500/tor.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '4-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-2', 'type': 'road'}]",14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,2c5235,fee11a,True,2184.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,"[{'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}
 {'displayValue': None, 'period': None, 'value': 0.0}]","[{'abbreviation': 'Total', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}]",401856949,2026,2,,False,,2026-05-30T17:00:00Z,2026-05-30,False,False,False
401856948,s:40~l:59~e:401856948~c:401856948,2026-05-30T02:00Z,13602,True,False,False,True,False,2026-05-30T02:00Z,ION,"[{'ad': {'bundle': 'wnba_top_plays_highlights', 'sport': 'wnba'}, 'cerebroId': '6a1a63cd8c95624be1514219', 'description': 'Watch the Game Highlights from Fire vs. Atlanta Dream, 05/29/2026', 'deviceRestrictions': {'devices': array(['settop', 'tablet', 'handset', 'ipad', 'desktop'], dtype=object), 'type': 'whitelist'}, 'duration': 68, 'geoRestrictions': {'countries': array(['PR', 'HN', 'PW', 'PY', 'HT', 'AG', 'ZA', 'AI', 'AM', 'AO', 'AR',
        'AS', 'RE', 'ZM', 'AU', 'AW', 'ZW', 'BB', 'JM', 'BF', 'RW', 'BI',
        'BJ', 'BM', 'BO', 'BQ', 'BR', 'SC', 'BS', 'BW', 'BZ', 'SL', 'KE',
        'SN', 'SR', 'SS', 'CD', 'ST', 'KM', 'SV', 'CF', 'KN', 'CG', 'SX',
        'CI', 'SZ', 'CL', 'CM', 'CO', 'KY', 'CR', 'TC', 'CU', 'TG', 'CV',
        'LC', 'TT', 'LR', 'TZ', 'LS', 'DO', 'UG', 'UK', 'UM', 'MF', 'MG',
        'MH', 'US', 'EC', 'ML', 'MP', 'UY', 'MQ', 'MS', 'MU', 'MW', 'MX',
        'VC', 'MZ', 'ER', 'ET', 'VE', 'VG', 'VI', 'NA', 'NE', 'NG', 'NI',
        'FJ', 'FM', 'NZ', 'GA', 'GB', 'GD', 'GF', 'GH', 'GM', 'GN', 'GP',
        'GQ', 'GT', 'GU', 'GW', 'PA', 'GY', 'PE'], dtype=object), 'type': 'whitelist'}, 'headline': 'Fire vs. Atlanta Dream - Game Highlights', 'id': 48916806, 'lastModified': '2026-05-30T04:13:33Z', 'links': {'api': {'artwork': {'href': 'https://artwork.api.espn.com/artwork/collections/media/e3011d74-4a68-471c-b818-2c043dcd3c3f'}, 'self': {'href': 'https://content.core.api.espn.com/v1/video/clips/48916806'}}, 'mobile': {'alert': {'href': 'https://m.espn.com/general/video/videoAlert?vid=48916806'}, 'href': 'https://watch.auth.api.espn.com/video/auth/brightcove/e3011d74-4a68-471c-b818-2c043dcd3c3f/asset?UMADPARAMreferer=https://www.espn.com/video/clip/_/id/48916806/fire-vs-atlanta-dream-game-highlights', 'progressiveDownload': {'href': 'https://watch.auth.api.espn.com/video/auth/brightcove/e3011d74-4a68-471c-b818-2c043dcd3c3f/asset?UMADPARAMreferer=https://www.espn.com/video/clip/_/id/48916806/fire-vs-atlanta-dream-game-highlights'}, 'source': {'href': 'https://media.video-cdn.espn.com/motion/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3.mp4'}, 'streaming': {'href': 'https://watch.auth.api.espn.com/video/auth/brightcove/e3011d74-4a68-471c-b818-2c043dcd3c3f/asset?UMADPARAMreferer=https://www.espn.com/video/clip/_/id/48916806/fire-vs-atlanta-dream-game-highlights'}}, 'source': {'HD': {'href': 'https://media.video-cdn.espn.com/motion/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3_720p30_2896k.mp4'}, 'HLS': {'9x16': {'href': 'https://service-pkgespn.akamaized.net/opp/hls/espn/9x16/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/playlist.m3u8'}, 'HD': {'href': 'https://service-pkgespn.akamaized.net/opp/hls/espn/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/playlist.m3u8'}, 'cmaf': {'9x16': {'href': 'https://service-pkgespn.akamaized.net/opp/cmaf/espn/9x16/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/playlist.m3u8'}, 'href': 'https://service-pkgespn.akamaized.net/opp/cmaf/espn/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/playlist.m3u8'}, 'href': 'https://service-pkgespn.akamaized.net/opp/hls/espn/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/playlist.m3u8', 'shield': {'href': 'https://watch.auth.api.espn.com/video/auth/media/e3011d74-4a68-471c-b818-2c043dcd3c3f/asset'}}, 'flash': {'href': 'https://media.video-cdn.espn.com/motion/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3.smil'}, 'full': {'href': 'https://media.video-cdn.espn.com/motion/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3_360p30_1464k.mp4'}, 'hds': {'href': 'https://hds.video-cdn.espn.com/z/motion/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3_rel.smil/manifest.f4m'}, 'href': 'https://media.video-cdn.espn.com/motion/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3_360p30_1464k.mp4', 'mezzanine': {'href': 'https://media.video-origin.espn.com/espnvideo/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3.mp4'}}, 'sportscenter': {'href': 'sportscenter://x-callback-url/showVideo?videoID=48916806&videoDSI=70cf24644294c'}, 'web': {'href': 'https://www.espn.com/video/clip/_/id/48916806/fire-vs-atlanta-dream-game-highlights', 'self': {'dsi': {'href': 'https://www.espn.com/video/clip?id=70cf24644294c'}, 'href': 'https://www.espn.com/video/clip/_/id/48916806/fire-vs-atlanta-dream-game-highlights'}}}, 'originalPublishDate': '2026-05-30T04:13:02Z', 'source': 'espn', 'thumbnail': 'https://a.espncdn.com/media/motion/wsc/2026/0530/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3/ebb05b47-5a4d-4ce3-87c7-a756b7ff51c3.jpg', 'timeRestrictions': {'embargoDate': '2026-05-30T04:12:55Z', 'expirationDate': '2026-11-30T05:00:00Z'}, 'tracking': {'coverageType': 'Final Game Highlight', 'leagueName': 'WNBA', 'program': 'ION', 'sportName': 'basketball', 'trackingId': 'dm_20260530_WNBA_fire_vs_atlanta_dream_game_highlights', 'trackingName': 'WNBA_One-Play (Fire vs. Atlanta Dream - Game Highlights) 2026/05/30 ESHEET'}}]",,,national,ION,1,STD,3423.0,Moda Center,Portland,OR,True,600,10:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,132052,s:40~l:59~t:132052,Portland,Fire,POR,Portland Fire,Fire,cee5eb,000000,True,3423.0,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/por.png,66,False,"[{'displayValue': '14', 'period': 1.0, 'value': 14.0}
 {'displayValue': '17', 'period': 2.0, 'value': 17.0}
 {'displayValue': '22', 'period': 3.0, 'value': 22.0}
 {'displayValue': '13', 'period': 4.0, 'value': 13.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}]",20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,e31837,5091cc,True,6282.0,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,86,True,"[{'displayValue': '16', 'period': 1.0, 'value': 16.0}
 {'displayValue': '22', 'period': 2.0, 'value': 22.0}
 {'displayValue': '21', 'period': 3.0, 'value': 21.0}
 {'displayValue': '27', 'period': 4.0, 'value': 27.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}]",401856948,2026,2,,True,https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401856948.json,2026-05-30T02:00:00Z,2026-05-29,True,True,True
